序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
0,#2026-05-27 14:22:00#,0,0.000106,3.2E-05,-0.022286,-0.019569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,#2026-05-27 14:22:00#,0,0.000106,3.2E-05,-0.022286,-0.019569,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,#2026-05-27 14:22:00#,0.195999999999913,0.000119,-0.000168,-0.022313,-0.019711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,#2026-05-27 14:22:00#,0.32300000000032,0.000121,-0.0001,-0.022417,-0.019901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,#2026-05-27 14:22:00#,0.422999999998865,0.000177,1.7E-05,-0.021833,-0.019163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,#2026-05-27 14:22:01#,0.524000000001251,0.000235,-6E-06,-0.0204,-0.01816,0,0,0,0.000333,0,0,0,0,0,0,0,0,0,0
6,#2026-05-27 14:22:01#,0.623999999999796,0.000343,-0.000208,-0.016253,-0.014208,0,0,0,0.000667,0,0,0,0,0,0,0,0,0,0
7,#2026-05-27 14:22:01#,0.724000000001979,0.000145,-0.000142,0.000543,0.002772,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0
8,#2026-05-27 14:22:01#,0.825000000000728,0.000203,-3.8E-05,0.048283,0.051167,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0
9,#2026-05-27 14:22:01#,0.922999999998865,0.000207,3.4E-05,0.119714,0.124038,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
10,#2026-05-27 14:22:01#,1.02500000000146,0.000337,-7.5E-05,0.193574,0.196325,0,0,0,0.015667,0,0,0,0,0,0,0,0,0,0
11,#2026-05-27 14:22:01#,1.10299999999916,0.000322,7.8E-05,0.241243,0.243049,0,0,0,0.019667,0,0,0,0,0,0,0,0,0,0
12,#2026-05-27 14:22:01#,1.21399999999994,5.4E-05,-1.7E-05,0.298448,0.29885,0,0,0,0.024333,0,0,0,0,0,0,0,0,0,0
13,#2026-05-27 14:22:01#,1.32500000000073,0.000242,-4E-06,0.347412,0.346484,0,0,0,0.028667,0,0,0,0,0,0,0,0,0,0
14,#2026-05-27 14:22:01#,1.42699999999968,0.000246,3.4E-05,0.390675,0.388651,0,0,0,0.032667,0,0,0,0,0,0,0,0,0,0
15,#2026-05-27 14:22:02#,1.52800000000207,0.000222,-2.9E-05,0.43562,0.432306,0,0,-0.000333,0.037,0,0,0,0,0,0,0,0,0,0
16,#2026-05-27 14:22:02#,1.62800000000061,0.00027,-2.1E-05,0.477026,0.473139,0,0,-0.000333,0.041,0,0,0,0,0,0,0,0,0,0
17,#2026-05-27 14:22:02#,1.72799999999916,0.000382,-8.6E-05,0.509479,0.504764,0,0,-0.000333,0.044333,0,0,0,0,0,0,0,0,0,0
18,#2026-05-27 14:22:02#,1.82800000000134,0.000235,-0.000113,0.539966,0.534497,0,0,-0.000333,0.047667,0,0,0,0,0,0,0,0,0,0
19,#2026-05-27 14:22:02#,1.92799999999988,0.00036,-0.000109,0.572063,0.566125,0,0,-0.000333,0.051,0,0,0,0,0,0,0,0,0,0
20,#2026-05-27 14:22:02#,2.02800000000207,0.000274,0.000143,0.602822,0.596541,0,0,-0.000667,0.054667,0,0,0,0,0,0,0,0,0,0
21,#2026-05-27 14:22:02#,2.12900000000081,0.000263,-4.2E-05,0.627366,0.62054,0,0,-0.000667,0.057667,0,0,0,0,0,0,0,0,0,0
22,#2026-05-27 14:22:02#,2.22899999999936,0.000162,-0.000105,0.649333,0.642008,0,0,-0.000667,0.060333,0,0,0,0,0,0,0,0,0,0
23,#2026-05-27 14:22:02#,2.32099999999991,0.000287,8.6E-05,0.670639,0.66313,0,0,-0.000667,0.063,0,0,0,0,0,0,0,0,0,0
24,#2026-05-27 14:22:02#,2.42900000000009,0.000252,-4.2E-05,0.697288,0.689129,0,0,-0.000667,0.066667,0,0,0,0,0,0,0,0,0,0
25,#2026-05-27 14:22:03#,2.52999999999884,0.000222,8.8E-05,0.725633,0.71694,0,0,-0.000667,0.07,0,0,0,0,0,0,0,0,0,0
26,#2026-05-27 14:22:03#,2.63000000000102,0.00024,-6.9E-05,0.754687,0.7456,0,0,-0.000667,0.074,0,0,0,0,0,0,0,0,0,0
27,#2026-05-27 14:22:03#,2.72999999999956,0.000145,6.7E-05,0.780987,0.771714,0,0,-0.000667,0.077667,0,0,0,0,0,0,0,0,0,0
28,#2026-05-27 14:22:03#,2.83100000000195,0.000186,-9E-05,0.805033,0.795212,0,0,-0.001,0.081333,0,0,0,0,0,0,0,0,0,0
29,#2026-05-27 14:22:03#,2.93100000000049,4.1E-05,-2.5E-05,0.825128,0.81509,0,0,-0.001,0.084667,0,0,0,0,0,0,0,0,0,0
30,#2026-05-27 14:22:03#,3.02500000000146,0.000337,-7.5E-05,0.843274,0.832954,0,0,-0.001,0.087667,0,0,0,0,0,0,0,0,0,0
31,#2026-05-27 14:22:03#,3.13300000000163,0.00038,-6.9E-05,0.86685,0.856331,0,0,-0.001,0.091333,0,0,0,0,0,0,0,0,0,0
32,#2026-05-27 14:22:03#,3.20600000000195,0.000324,-0.000121,0.883597,0.872763,0,0,-0.001,0.094,0,0,0,0,0,0,0,0,0,0
33,#2026-05-27 14:22:03#,3.31599999999889,0.000194,-6E-06,0.90515,0.894083,0,0,-0.001,0.097667,0,0,0,0,0,0,0,0,0,0
34,#2026-05-27 14:22:03#,3.42799999999988,0.000455,1.1E-05,0.922528,0.911334,0,0,-0.001,0.101,0,0,0,0,0,0,0,0,0,0
35,#2026-05-27 14:22:04#,3.52400000000125,0.000287,-0.000124,0.93924,0.927722,0,0,-0.001,0.104,0,0,0,0,0,0,0,0,0,0
36,#2026-05-27 14:22:04#,3.63300000000163,0.000319,-8.2E-05,0.961704,0.949849,0,0,-0.001,0.107667,0,0,0,0,0,0,0,0,0,0
37,#2026-05-27 14:22:04#,3.73400000000038,0.000205,-6.3E-05,0.982314,0.970018,0,0,-0.001,0.111333,0,0,0,0,0,0,0,0,0,0
38,#2026-05-27 14:22:04#,3.83399999999892,0.000188,-0.000111,0.997707,0.985337,0,0,-0.001,0.114333,0,0,0,0,0,0,0,0,0,0
39,#2026-05-27 14:22:04#,3.93400000000111,0.000207,1.5E-05,1.011228,0.998698,0,0,-0.001,0.117333,0,0,0,0,0,0,0,0,0,0
40,#2026-05-27 14:22:04#,4.03399999999965,0.000274,-0.000163,1.027018,1.014238,0,0,-0.001,0.120333,0,0,0,0,0,0,0,0,0,0
41,#2026-05-27 14:22:04#,4.13500000000204,0.000268,-6.3E-05,1.047803,1.035199,0,0,-0.001,0.123667,0,0,0,0,0,0,0,0,0,0
42,#2026-05-27 14:22:04#,4.23500000000058,0.000186,-0.000199,1.069073,1.056288,0,0,-0.001,0.127667,0,0,0,0,0,0,0,0,0,0
43,#2026-05-27 14:22:04#,4.33499999999913,0.000436,2.3E-05,1.086757,1.073556,0,0,-0.001,0.131,0,0,0,0,0,0,0,0,0,0
44,#2026-05-27 14:22:04#,4.43500000000131,0.000322,-9.6E-05,1.103136,1.089825,0,0,-0.001,0.134667,0,0,0,0,0,0,0,0,0,0
45,#2026-05-27 14:22:05#,4.51800000000003,0.000214,-0.000105,1.118014,1.104635,0,0,-0.001,0.137667,0,0,0,0,0,0,0,0,0,0
46,#2026-05-27 14:22:05#,4.62800000000061,0.000384,-0.000262,1.138511,1.124717,0,0,-0.001,0.141667,0,0,0,0,0,0,0,0,0,0
47,#2026-05-27 14:22:05#,4.73800000000119,0.000382,3.4E-05,1.15711,1.143269,0,0,-0.001,0.145667,0,0,0,0,0,0,0,0,0,0
48,#2026-05-27 14:22:05#,4.83799999999974,0.000363,3E-05,1.171397,1.157345,0,0,-0.001,0.149,0,0,0,0,0,0,0,0,0,0
49,#2026-05-27 14:22:05#,4.93800000000192,0.000244,-0.000201,1.181921,1.167617,0,0,-0.001,0.152,0,0,0,0,0,0,0,0,0,0
50,#2026-05-27 14:22:05#,5.03800000000047,0.000319,-0.000166,1.192121,1.177681,0,0,-0.001,0.155,0,0,0,0,0,0,0,0,0,0
51,#2026-05-27 14:22:05#,5.13899999999921,0.000173,-1.2E-05,1.20415,1.189642,0,0,-0.001,0.158,0,0,0,0,0,0,0,0,0,0
52,#2026-05-27 14:22:05#,5.2390000000014,0.000391,1.1E-05,1.219341,1.204796,0,0,-0.001,0.161,0,0,0,0,0,0,0,0,0,0
53,#2026-05-27 14:22:05#,5.33899999999994,0.00014,-0.000195,1.235605,1.220748,0,0.000333,-0.001,0.164333,0,0,0,0,0,0,0,0,0,0
54,#2026-05-27 14:22:05#,5.43900000000212,0.000313,-9.4E-05,1.249212,1.234435,0,0,-0.001,0.167667,0,0,0,0,0,0,0,0,0,0
55,#2026-05-27 14:22:06#,5.51399999999921,0.000216,-0.000189,1.256804,1.241991,0,0,-0.001,0.17,0,0,0,0,0,0,0,0,0,0
56,#2026-05-27 14:22:06#,5.62800000000061,0.000315,-0.000237,1.268156,1.253237,0,0,-0.001,0.173333,0,0,0,0,0,0,0,0,0,0
57,#2026-05-27 14:22:06#,5.73600000000079,0.000306,-6E-06,1.28311,1.268404,0,0,-0.001,0.176667,0,0,0,0,0,0,0,0,0,0
58,#2026-05-27 14:22:06#,5.84000000000015,0.000296,-0.000151,1.301468,1.286686,0,0,-0.001,0.180333,0,0,0,0,0,0,0,0,0,0
59,#2026-05-27 14:22:06#,5.94099999999889,0.000289,-6.9E-05,1.317936,1.302883,0,0.000333,-0.001,0.184,0,0,0,0,0,0,0,0,0,0
60,#2026-05-27 14:22:06#,6.04200000000128,0.000276,-7.30000000000004E-05,1.333852,1.31866,0,0.000333,-0.001,0.188,0,0,0,0,0,0,0,0,0,0
61,#2026-05-27 14:22:06#,6.14300000000003,0.000248,2.3E-05,1.350321,1.335198,0,0.000333,-0.001,0.192,0,0,0,0,0,0,0,0,0,0
62,#2026-05-27 14:22:06#,6.24300000000221,0.0003,-0.00014,1.363736,1.348203,0,0.000333,-0.001,0.195667,0,0,0,0,0,0,0,0,0,0
63,#2026-05-27 14:22:06#,6.34300000000076,0.000369,4.6E-05,1.375367,1.360139,0,0,-0.001,0.199333,0,0,0,0,0,0,0,0,0,0
64,#2026-05-27 14:22:06#,6.4429999999993,0.000328,-0.000161,1.390775,1.375122,0,0.000333,-0.001,0.203,0,0,0,0,0,0,0,0,0,0
65,#2026-05-27 14:22:07#,6.54300000000148,0.000322,-0.000132,1.410975,1.395456,0,0.000333,-0.001,0.207333,0,0,0,0,0,0,0,0,0,0
66,#2026-05-27 14:22:07#,6.64300000000003,0.000283,-0.000252,1.421964,1.406389,0,0.000333,-0.001,0.211,0,0,0,0,0,0,0,0,0,0
67,#2026-05-27 14:22:07#,6.72599999999875,0.00049,-4.4E-05,1.423451,1.407565,0,0,-0.001,0.213333,0,0,0,0,0,0,0,0,0,0
68,#2026-05-27 14:22:07#,6.84400000000096,0.000147,-0.000151,1.42516,1.409147,0,0.000333,-0.001,0.216333,0,0,0,0,0,0,0,0,0,0
69,#2026-05-27 14:22:07#,6.9330000000009,0.000209,-9.8E-05,1.429361,1.413212,0,0.000333,-0.001,0.218333,0,0,0,0,0,0,0,0,0,0
70,#2026-05-27 14:22:07#,7.04300000000148,0.000414,-6.5E-05,1.437178,1.421139,0,0.000333,-0.001,0.221,0,0,0,0,0,0,0,0,0,0
71,#2026-05-27 14:22:07#,7.14500000000044,0.000265,-1.9E-05,1.445661,1.429535,0,0.000333,-0.001,0.223667,0,0,0,0,0,0,0,0,0,0
72,#2026-05-27 14:22:07#,7.24499999999898,0.000237,-0.000128,1.455252,1.439172,0,0.000333,-0.001,0.226333,0,0,0,0,0,0,0,0,0,0
73,#2026-05-27 14:22:07#,7.34500000000116,0.000391,-0.000147,1.467341,1.451483,0,0.000333,-0.001,0.229,0,0,0,0,0,0,0,0,0,0
74,#2026-05-27 14:22:07#,7.44599999999991,0.000419,-0.000117,1.482265,1.466472,0,0.000333,-0.001,0.232333,0,0,0,0,0,0,0,0,0,0
75,#2026-05-27 14:22:08#,7.5460000000021,0.00041,-0.000134,1.499,1.483554,0,0.000333,-0.001,0.236,0,0,0,0,0,0,0,0,0,0
76,#2026-05-27 14:22:08#,7.64600000000064,0.000375,-0.000147,1.519379,1.503851,0,0.000333,-0.001,0.240333,0,0,0,0,0,0,0,0,0,0
77,#2026-05-27 14:22:08#,7.74599999999919,0.000255,-0.000109,1.535562,1.519937,0,0.000333,-0.001,0.244667,0,0,0,0,0,0,0,0,0,0
78,#2026-05-27 14:22:08#,7.84000000000015,0.000356,-8.2E-05,1.546346,1.530196,0,0.000333,-0.001,0.248333,0,0,0,0,0,0,0,0,0,0
79,#2026-05-27 14:22:08#,7.92299999999887,0.000401,-0.000136,1.553881,1.537857,0,0.000333,-0.001,0.251333,0,0,0,0,0,0,0,0,0,0
80,#2026-05-27 14:22:08#,8.04799999999887,0.000367,-0.000142,1.566519,1.550216,0,0.000333,-0.001,0.256,0,0,0,0,0,0,0,0,0,0
81,#2026-05-27 14:22:08#,8.14600000000064,0.00044,-8.8E-05,1.576167,1.559569,0,0.000333,-0.000667,0.259333,0,0,0,0,0,0,0,0,0,0
82,#2026-05-27 14:22:08#,8.24799999999959,0.000235,-0.000166,1.581818,1.56513,0,0.000333,-0.000667,0.262667,0,0,0,0,0,0,0,0,0,0
83,#2026-05-27 14:22:08#,8.34800000000178,0.000328,-0.000296,1.586002,1.569393,0,0.000333,-0.000667,0.265333,0,0,0,0,0,0,0,0,0,0
84,#2026-05-27 14:22:08#,8.44900000000052,0.000492,-0.000254,1.595532,1.578539,0,0.000333,-0.000667,0.268333,0,0,0,0,0,0,0,0,0,0
85,#2026-05-27 14:22:09#,8.54899999999907,0.000309,-0.000229,1.608859,1.59197,0,0.000333,-0.000667,0.271667,0,0,0,0,0,0,0,0,0,0
86,#2026-05-27 14:22:09#,8.64900000000125,0.000345,-0.000126,1.624026,1.607222,0,0.000333,-0.000667,0.275667,0,0,0,0,0,0,0,0,0,0
87,#2026-05-27 14:22:09#,8.75,0.000272,-3.1E-05,1.632964,1.616145,0,0.000333,-0.000667,0.279,0,0,0,0,0,0,0,0,0,0
88,#2026-05-27 14:22:09#,8.85000000000218,0.000404,-0.000287,1.639252,1.622226,0,0.000333,-0.000667,0.282333,0,0,0,0,0,0,0,0,0,0
89,#2026-05-27 14:22:09#,8.95000000000073,0.000345,-9.8E-05,1.646475,1.629177,0,0.000333,-0.000667,0.285333,0,0,0,0,0,0,0,0,0,0
90,#2026-05-27 14:22:09#,9.04999999999927,0.00027,-0.000212,1.655673,1.638407,0,0.000333,-0.000667,0.288333,0,0,0,0,0,0,0,0,0,0
91,#2026-05-27 14:22:09#,9.15100000000166,0.000259,-0.000231,1.668261,1.651056,0,0.000333,-0.000667,0.291667,0,0,0,0,0,0,0,0,0,0
92,#2026-05-27 14:22:09#,9.23300000000017,0.000319,-0.000115,1.681256,1.664138,0,0.000333,-0.000667,0.295,0,0,0,0,0,0,0,0,0,0
93,#2026-05-27 14:22:09#,9.34300000000076,0.000352,1.1E-05,1.699432,1.682504,0,0.000333,-0.000667,0.299667,0,0,0,0,0,0,0,0,0,0
94,#2026-05-27 14:22:09#,9.45300000000134,0.000268,-0.000149,1.71041,1.693187,0,0.000333,-0.000667,0.304,0,0,0,0,0,0,0,0,0,0
95,#2026-05-27 14:22:10#,9.55299999999988,0.000274,-6.1E-05,1.717829,1.700648,0,0.000333,-0.000667,0.307667,0,0,0,0,0,0,0,0,0,0
96,#2026-05-27 14:22:10#,9.65300000000207,0.000287,-0.000111,1.725315,1.707931,0,0.000333,-0.000667,0.311,0,0,0,0,0,0,0,0,0,0
97,#2026-05-27 14:22:10#,9.75300000000061,0.000252,-5.2E-05,1.734247,1.716731,0,0.000333,-0.000667,0.314667,0,0,0,0,0,0,0,0,0,0
98,#2026-05-27 14:22:10#,9.85299999999916,0.0003,-4.6E-05,1.740366,1.722954,0,0.000333,-0.000667,0.318,0,0,0,0,0,0,0,0,0,0
99,#2026-05-27 14:22:10#,9.95300000000134,0.000416,-7.1E-05,1.741758,1.724106,0,0.000333,-0.000667,0.320667,0,0,0,0,0,0,0,0,0,0
100,#2026-05-27 14:22:10#,10.0529999999999,0.000246,-0.000189,1.743203,1.725182,0,0.000333,-0.000667,0.323,0,0,0,0,0,0,0,0,0,0
101,#2026-05-27 14:22:10#,10.1539999999986,0.000283,-0.000121,1.750318,1.732177,0,0.000333,-0.000667,0.325667,0,0,0,0,0,0,0,0,0,0
102,#2026-05-27 14:22:10#,10.2479999999996,0.000429,-0.000189,1.761535,1.743331,0,0.000333,-0.000667,0.328667,0,0,0,0,0,0,0,0,0,0
103,#2026-05-27 14:22:10#,10.3339999999989,0.000278,-8E-05,1.771461,1.75347,0,0.000333,-0.000333,0.331667,0,0,0,0,0,0,0,0,0,0
104,#2026-05-27 14:22:10#,10.4439999999995,0.000386,-9.8E-05,1.780003,1.762214,0,0.000333,-0.000333,0.335,0,0,0,0,0,0,0,0,0,0
105,#2026-05-27 14:22:11#,10.5400000000009,0.000356,-3.5E-05,1.785585,1.767428,0,0.000333,-0.000333,0.338,0,0,0,0,0,0,0,0,0,0
106,#2026-05-27 14:22:11#,10.6500000000015,0.000315,-4.6E-05,1.793555,1.775574,0,0.000333,-0.000333,0.341333,0,0,0,0,0,0,0,0,0,0
107,#2026-05-27 14:22:11#,10.755000000001,0.000386,-0.000113,1.806442,1.788516,0,0.000333,-0.000333,0.344667,0,0,0,0,0,0,0,0,0,0
108,#2026-05-27 14:22:11#,10.8559999999998,0.000345,-2.3E-05,1.826441,1.80855,0,0.000333,-0.000333,0.349333,0,0,0,0,0,0,0,0,0,0
109,#2026-05-27 14:22:11#,10.956000000002,0.00036,-7.1E-05,1.844399,1.826437,0,0.000333,-0.000333,0.354,0,0,0,0,0,0,0,0,0,0
110,#2026-05-27 14:22:11#,11.0560000000005,0.00036,-0.000178,1.849891,1.831832,0,0.000333,-0.000333,0.357667,0,0,0,0,0,0,0,0,0,0
111,#2026-05-27 14:22:11#,11.1579999999994,0.000265,-0.00018,1.847651,1.829255,0,0,-0.000333,0.360667,0,0,0,0,0,0,0,0,0,0
112,#2026-05-27 14:22:11#,11.2580000000016,0.000302,-0.000176,1.848174,1.829503,0,0.000333,-0.000333,0.363333,0,0,0,0,0,0,0,0,0,0
113,#2026-05-27 14:22:11#,11.3580000000002,0.00019,-0.000128,1.855393,1.836572,0,0,-0.000333,0.366,0,0,0,0,0,0,0,0,0,0
114,#2026-05-27 14:22:11#,11.4579999999987,0.000168,-0.000138,1.87011,1.851636,0,0.000333,-0.000333,0.369667,0,0,0,0,0,0,0,0,0,0
115,#2026-05-27 14:22:12#,11.5580000000009,0.00024,-6.3E-05,1.884963,1.866655,0,0.000333,-0.000333,0.374,0,0,0,0,0,0,0,0,0,0
116,#2026-05-27 14:22:12#,11.6440000000002,0.000453,-0.000247,1.890777,1.872452,0,0.000333,-0.000333,0.377,0,0,0,0,0,0,0,0,0,0
117,#2026-05-27 14:22:12#,11.7560000000012,0.00022,-0.000195,1.891631,1.873033,0,0.000333,-0.000333,0.38,0,0,0,0,0,0,0,0,0,0
118,#2026-05-27 14:22:12#,11.8590000000004,0.000354,-0.000105,1.89406,1.875516,0,0.000333,-0.000333,0.382667,0,0,0,0,0,0,0,0,0,0
119,#2026-05-27 14:22:12#,11.9589999999989,0.000203,-0.000208,1.899697,1.880848,0,0,-0.000333,0.385667,0,0,0,0,0,0,0,0,0,0
120,#2026-05-27 14:22:12#,12.0600000000013,0.000395,-0.000117,1.908012,1.888919,0,0.000333,-0.000333,0.388667,0,0,0,0,0,0,0,0,0,0
121,#2026-05-27 14:22:12#,12.1599999999999,0.000412,-0.000163,1.916244,1.897378,0,0,-0.000333,0.391667,0,0,0,0,0,0,0,0,0,0
122,#2026-05-27 14:22:12#,12.260000000002,0.00041,-0.00013,1.925392,1.906399,0,0.000333,-0.000333,0.394667,0,0,0,0,0,0,0,0,0,0
123,#2026-05-27 14:22:12#,12.3600000000006,0.000455,-0.000229,1.935153,1.916438,0,0.000333,-0.000333,0.398,0,0,0,0,0,0,0,0,0,0
124,#2026-05-27 14:22:13#,12.4609999999993,0.000278,-0.000296,1.944722,1.925975,0,0.000333,-0.000333,0.401333,0,0,0,0,0,0,0,0,0,0
125,#2026-05-27 14:22:13#,12.5610000000015,0.000404,-0.000124,1.956098,1.937254,0,0.000333,-0.000333,0.405,0,0,0,0,0,0,0,0,0,0
126,#2026-05-27 14:22:13#,12.6610000000001,0.0003,-0.000105,1.967143,1.948245,0,0,-0.000333,0.409,0,0,0,0,0,0,0,0,0,0
127,#2026-05-27 14:22:13#,12.7619999999988,0.000296,-0.000315,1.980052,1.960881,0,0.000333,-0.000333,0.413,0,0,0,0,0,0,0,0,0,0
128,#2026-05-27 14:22:13#,12.8630000000012,0.00027,-0.000216,1.993714,1.974785,0,0.000333,-0.000333,0.417333,0,0,0,0,0,0,0,0,0,0
129,#2026-05-27 14:22:13#,12.9500000000007,0.000209,-0.000103,2.003305,1.984227,0,0.000333,-0.000333,0.421,0,0,0,0,0,0,0,0,0,0
130,#2026-05-27 14:22:13#,13.0590000000011,0.000302,-6.9E-05,2.006429,1.98707,0,0.000333,-0.000333,0.425,0,0,0,0,0,0,0,0,0,0
131,#2026-05-27 14:22:13#,13.1630000000005,0.0003,-0.000121,2.006378,1.986616,0,0.000333,-0.000333,0.427667,0,0,0,0,0,0,0,0,0,0
132,#2026-05-27 14:22:13#,13.262999999999,0.000345,-6.5E-05,2.008221,1.987852,0,0.000333,0,0.430333,0,0,0,0,0,0,0,0,0,0
133,#2026-05-27 14:22:13#,13.3630000000012,0.000242,-0.000239,2.012646,1.992275,0,0,0,0.433,0,0,0,0,0,0,0,0,0,0
134,#2026-05-27 14:22:14#,13.4639999999999,0.000358,-3.1E-05,2.021143,2.000609,0,0.000333,0,0.436,0,0,0,0,0,0,0,0,0,0
135,#2026-05-27 14:22:14#,13.5640000000021,0.000263,-9.8E-05,2.033635,2.013326,0,0.000333,0,0.439333,0,0,0,0,0,0,0,0,0,0
136,#2026-05-27 14:22:14#,13.6640000000007,0.000337,-8.2E-05,2.045805,2.025804,0,0.000333,0,0.443,0,0,0,0,0,0,0,0,0,0
137,#2026-05-27 14:22:14#,13.7639999999992,0.000395,6.1E-05,2.053749,2.03365,0,0.000333,0,0.446333,0,0,0,0,0,0,0,0,0,0
138,#2026-05-27 14:22:14#,13.8600000000006,0.000304,-0.000138,2.057987,2.037629,0,0.000333,0,0.449,0,0,0,0,0,0,0,0,0,0
139,#2026-05-27 14:22:14#,13.9429999999993,0.000416,-0.0001,2.060443,2.040016,0,0,0,0.451333,0,0,0,0,0,0,0,0,0,0
140,#2026-05-27 14:22:14#,14.0649999999987,0.000231,-0.000245,2.068946,2.048421,0,0,0,0.454667,0,0,0,0,0,0,0,0,0,0
141,#2026-05-27 14:22:14#,14.1500000000015,0.0003,-0.000124,2.079646,2.059106,0,0.000333,0,0.457667,0,0,0,0,0,0,0,0,0,0
142,#2026-05-27 14:22:14#,14.2609999999986,0.00036,-4E-06,2.098182,2.078037,0,0.000333,0,0.462333,0,0,0,0,0,0,0,0,0,0
143,#2026-05-27 14:22:14#,14.3660000000018,0.000466,-7.7E-05,2.112897,2.092897,0,0,0,0.466667,0,0,0,0,0,0,0,0,0,0
144,#2026-05-27 14:22:15#,14.4670000000006,0.00036,-0.000216,2.121021,2.100887,0,0,0,0.470667,0,0,0,0,0,0,0,0,0,0
145,#2026-05-27 14:22:15#,14.5679999999993,0.000358,-0.000229,2.123224,2.102444,0,0,0,0.474,0,0,0,0,0,0,0,0,0,0
146,#2026-05-27 14:22:15#,14.6680000000015,0.000583,-0.000172,2.125008,2.103638,0,0,0,0.477,0,0,0,0,0,0,0,0,0,0
147,#2026-05-27 14:22:15#,14.768,0.000339,-9.8E-05,2.12903,2.106809,0,0.000333,0,0.48,0,0,0,0,0,0,0,0,0,0
148,#2026-05-27 14:22:15#,14.8680000000022,0.00041,-0.000159,2.136419,2.113931,0,0,0.000333,0.483,0,0,0,0,0,0,0,0,0,0
149,#2026-05-27 14:22:15#,14.9680000000008,0.000347,-0.000201,2.144613,2.121938,0,0.000333,0.000333,0.486333,0,0,0,0,0,0,0,0,0,0
150,#2026-05-27 14:22:15#,15.0679999999993,0.000406,-0.000212,2.150105,2.126607,0,0.000333,0.000333,0.489333,0,0,0,0,0,0,0,0,0,0
151,#2026-05-27 14:22:15#,15.1690000000017,0.000507,-0.000264,2.154382,2.130517,0,0,0.000333,0.492333,0,0,0,0,0,0,0,0,0,0
152,#2026-05-27 14:22:15#,15.2690000000002,0.000341,-0.000199,2.158337,2.133813,0,0.000333,0.000333,0.495,0,0,0,0,0,0,0,0,0,0
153,#2026-05-27 14:22:15#,15.3600000000006,0.000227,-0.000245,2.163537,2.13862,0,0.000333,0.000333,0.497667,0,0,0,0,0,0,0,0,0,0
154,#2026-05-27 14:22:16#,15.4680000000008,0.000492,-0.000277,2.171395,2.146134,0,0,0.000333,0.500667,0,0,0,0,0,0,0,0,0,0
155,#2026-05-27 14:22:16#,15.5699999999997,0.000486,-7.5E-05,2.179337,2.153595,0,0.000333,0.000333,0.504,0,0,0,0,0,0,0,0,0,0
156,#2026-05-27 14:22:16#,15.6700000000019,0.000434,-0.000191,2.188973,2.163185,0,0.000333,0.000333,0.507,0,0,0,0,0,0,0,0,0,0
157,#2026-05-27 14:22:16#,15.7710000000006,0.000555,-0.000226,2.202452,2.176588,0,0,0.000333,0.511,0,0,0,0,0,0,0,0,0,0
158,#2026-05-27 14:22:16#,15.8709999999992,0.000373,-0.000121,2.220013,2.194648,0,0,0.000333,0.515333,0,0,0,0,0,0,0,0,0,0
159,#2026-05-27 14:22:16#,15.9710000000014,0.000345,-0.000226,2.233049,2.207728,0,0.000333,0.000333,0.52,0,0,0,0,0,0,0,0,0,0
160,#2026-05-27 14:22:16#,16.0730000000003,0.000229,-0.000235,2.243085,2.217857,0,0,0.000333,0.524333,0,0,0,0,0,0,0,0,0,0
161,#2026-05-27 14:22:16#,16.1729999999989,0.000578,-5E-05,2.247969,2.222209,0,0,0.000333,0.528,0,0,0,0,0,0,0,0,0,0
162,#2026-05-27 14:22:16#,16.273000000001,0.00044,-0.000359,2.2503,2.224185,0,0,0.000333,0.531333,0,0,0,0,0,0,0,0,0,0
163,#2026-05-27 14:22:16#,16.3539999999994,0.000358,-0.000275,2.253595,2.227043,0,0,0.000333,0.533667,0,0,0,0,0,0,0,0,0,0
164,#2026-05-27 14:22:17#,16.4639999999999,0.000477,-0.000285,2.261155,2.234234,0,0.000333,0.000333,0.537333,0,0,0,0,0,0,0,0,0,0
165,#2026-05-27 14:22:17#,16.5730000000003,0.000214,-0.000103,2.269738,2.242647,0,0,0.000333,0.540667,0,0,0,0,0,0,0,0,0,0
166,#2026-05-27 14:22:17#,16.6729999999989,0.000347,-9E-05,2.278392,2.251231,0,0,0.000333,0.544,0,0,0,0,0,0,0,0,0,0
167,#2026-05-27 14:22:17#,16.7740000000013,0.000347,-0.000149,2.291863,2.264759,0,0,0.000333,0.547667,0,0,0,0,0,0,0,0,0,0
168,#2026-05-27 14:22:17#,16.8739999999998,0.000291,-0.000136,2.306086,2.279474,0,0,0.000333,0.551667,0,0,0,0,0,0,0,0,0,0
